Most [ADJ] people [NOUN] require [VERB] at [ADV] least [ADV] seven [NUM] to [PART] <mask> hours [NOUN] of [ADP] sleep [NOUN] per [ADP] night [NOUN] . [PUNCT]	eight
Accountants [NOUN] There [PRON] are [VERB] <mask> kinds [NOUN] of [ADP] accountants [NOUN] . [PUNCT]	three
Humans [NOUN] have [VERB] <mask> spirits [NOUN] and [CCONJ] a [DET] body [NOUN] . [PUNCT]	two
Snowflakes [NOUN] are [AUX] crystals [NOUN] that [PRON] have [VERB] many [ADJ] different [ADJ] shapes [NOUN] , [PUNCT] but [CCONJ] each [DET] snowflake [NOUN] has [VERB] <mask> points [NOUN] on [ADP] it [PRON] . [PUNCT]	six
Lip [ADJ] prints [NOUN] are [AUX] identified [VERB] in [ADP] <mask> different [ADJ] ways [NOUN] based [VERB] on [ADP] the [DET] wrinkles [NOUN] and [CCONJ] grooves [NOUN] on [ADP] the [DET] lip [NOUN] . [PUNCT]	six
Some [DET] growers [NOUN] use [VERB] a [DET] rope [NOUN] with [ADP] <mask> knots [NOUN] whenever [SCONJ] a [DET] tree [NOUN] needs [VERB] to [PART] be [AUX] placed [VERB] . [PUNCT]	three
Women [NOUN] deserve [VERB] to [PART] have [VERB] more [ADJ] than [ADP] twelve [NUM] years [NOUN] between [ADP] the [DET] ages [NOUN] of [ADP] twenty [NUM] <mask> and [CCONJ] forty [NUM] . [PUNCT]	eight
Blacks [NOUN] are [AUX] <mask> times [NOUN] more [ADV] likely [ADJ] than [ADP] whites [NOUN] to [PART] develop [VERB] glaucoma [NOUN] . [PUNCT]	six
Most [ADJ] crustaceans [NOUN] have [VERB] <mask> pairs [NOUN] of [ADP] limbs [NOUN] . [PUNCT]	five
Domestic [ADJ] violence [NOUN] affects [VERB] at [ADP] least [ADJ] <mask> out [ADP] of [ADP] every [DET] four [NUM] American [ADJ] families [NOUN] . [PUNCT]	one
Domestic [ADJ] violence [NOUN] affects [VERB] at [ADP] least [ADJ] one [NUM] out [ADP] of [ADP] every [DET] <mask> American [ADJ] families [NOUN] . [PUNCT]	four
Acquired [VERB] immunity [NOUN] is [AUX] of [ADP] <mask> types [NOUN] , [PUNCT] active [ADJ] and [CCONJ] passive [ADJ] . [PUNCT]	two
Bone [NOUN] comes [VERB] in [ADP] <mask> types [NOUN] , [PUNCT] spongy [ADJ] and [CCONJ] cortical [ADJ] or [CCONJ] tube [NOUN] - [PUNCT] like [ADJ] . [PUNCT]	two
States [NOUN] are [AUX] organized [VERB] like [ADP] the [DET] federal [ADJ] government [NOUN] , [PUNCT] with [ADP] <mask> branches [NOUN] of [ADP] government [NOUN] . [PUNCT]	three
Spiders [NOUN] have [VERB] <mask> body [NOUN] segments [NOUN] , [PUNCT] the [DET] abdomen [NOUN] and [CCONJ] the [DET] cephalothorax [NOUN] . [PUNCT]	two
Unaltered [ADJ] animals [NOUN] are [AUX] <mask> times [NOUN] more [ADV] likely [ADJ] to [PART] bite [VERB] . [PUNCT]	three
Most [ADJ] Latin [ADJ] verbs [NOUN] have [VERB] <mask> principal [ADJ] parts [NOUN] . [PUNCT]	four
Milk [NOUN] has [VERB] <mask> fiber [NOUN] . [PUNCT]	zero
Tetrads [NOUN] come [VERB] in [ADP] <mask> shapes [NOUN] . [PUNCT]	seven
Yaks [NOUN] reach [VERB] full [ADJ] growth [NOUN] at [ADP] <mask> to [ADP] eight [NUM] years [NOUN] of [ADP] age [NOUN] . [PUNCT]	six
Yaks [NOUN] reach [VERB] full [ADJ] growth [NOUN] at [ADP] six [NUM] to [PART] <mask> years [NOUN] of [ADP] age [NOUN] . [PUNCT]	eight
Arboviral [ADJ] infections [NOUN] can [AUX] manifest [VERB] as [ADP] <mask> types [NOUN] of [ADP] illnesses [NOUN] in [ADP] humans [NOUN] . [PUNCT]	three
Free [ADJ] trade [NOUN] means [VERB] <mask> barriers [NOUN] to [ADP] imports [NOUN] or [CCONJ] exports [NOUN] between [ADP] nations [NOUN] . [PUNCT]	no
Most [ADJ] school [NOUN] aged [ADJ] children [NOUN] pass [VERB] at [ADV] least [ADV] <mask> stools [NOUN] per [ADP] week [NOUN] , [PUNCT] with [ADP] an [DET] average [NOUN] of [ADP] one [NUM] stool [NOUN] per [ADP] day [NOUN] . [PUNCT]	three
Most [ADJ] school [NOUN] aged [ADJ] children [NOUN] pass [VERB] at [ADV] least [ADV] three [NUM] stools [NOUN] per [ADP] week [NOUN] , [PUNCT] with [ADP] an [DET] average [NOUN] of [ADP] <mask> stool [NOUN] per [ADP] day [NOUN] . [PUNCT]	one
Teenagers [NOUN] develop [VERB] colds [NOUN] about [ADP] as [ADV] often [ADV] as [ADP] adults [NOUN] do [AUX] - [PUNCT] two [NUM] to [PART] <mask> times [NOUN] a [DET] year [NOUN] . [PUNCT]	four
Most [ADJ] animals [NOUN] have [VERB] <mask> copies [NOUN] of [ADP] each [DET] chromosome [NOUN] . [PUNCT]	two
Hoof [ADJ] balance [NOUN] is [AUX] <mask> dimensional [ADJ] geometry [NOUN] . [PUNCT]	four
Pinnipeds [NOUN] have [VERB] <mask> flippers [NOUN] - [PUNCT] one [NUM] pair [NOUN] in [ADP] front [NOUN] , [PUNCT] and [CCONJ] one [NUM] pair [NOUN] in [ADV] back [ADV] . [PUNCT]	four
Pinnipeds [NOUN] have [VERB] four [NUM] flippers [NOUN] - [PUNCT] <mask> pair [NOUN] in [ADP] front [NOUN] , [PUNCT] and [CCONJ] one [NUM] pair [NOUN] in [ADV] back [ADV] . [PUNCT]	one
Pinnipeds [NOUN] have [VERB] four [NUM] flippers [NOUN] - [PUNCT] one [NUM] pair [NOUN] in [ADP] front [NOUN] , [PUNCT] and [CCONJ] <mask> pair [NOUN] in [ADV] back [ADV] . [PUNCT]	one
Large [ADJ] squares [NOUN] are [AUX] the [DET] size [NOUN] of [ADP] <mask> sides [NOUN] of [ADP] a [DET] small [ADJ] block [NOUN] . [PUNCT]	four
Young [ADJ] otters [NOUN] begin [VERB] playing [VERB] at [ADP] <mask> weeks [NOUN] of [ADP] age [NOUN] and [CCONJ] learn [VERB] to [PART] swim [VERB] at [ADP] about [ADV] seven [NUM] weeks [NOUN] of [ADP] age [NOUN] . [PUNCT]	four
Young [ADJ] otters [NOUN] begin [VERB] playing [VERB] at [ADP] four [NUM] weeks [NOUN] of [ADP] age [NOUN] and [CCONJ] learn [VERB] to [PART] swim [VERB] at [ADP] about [ADV] <mask> weeks [NOUN] of [ADP] age [NOUN] . [PUNCT]	seven
Triaxial [ADJ] fabric [NOUN] is [AUX] woven [VERB] with [ADP] <mask> sets [NOUN] of [ADP] yarn [NOUN] whose [DET] intersections [NOUN] form [VERB] equilateral [ADJ] triangles [NOUN] . [PUNCT]	three
White [ADJ] men [NOUN] are [AUX] almost [ADV] <mask> times [NOUN] more [ADV] likely [ADJ] to [PART] develop [VERB] cancer [NOUN] of [ADP] the [DET] testicles [NOUN] than [SCONJ] are [AUX] black [ADJ] men [NOUN] . [PUNCT]	five
Litters [NOUN] contain [VERB] from [ADP] <mask> to [ADP] four [NUM] kittens [NOUN] , [PUNCT] and [CCONJ] tend [VERB] to [PART] be [AUX] much [ADV] larger [ADJ] when [SCONJ] prey [PROPN] is [AUX] abundant [ADJ] . [PUNCT]	one
Litters [NOUN] contain [VERB] from [ADP] one [NUM] to [PART] <mask> kittens [PROPN] , [PUNCT] and [CCONJ] tend [VERB] to [PART] be [AUX] much [ADV] larger [ADJ] when [SCONJ] prey [PROPN] is [AUX] abundant [ADJ] . [PUNCT]	four
Young [ADJ] children [NOUN] grow [VERB] in [ADP] important [ADJ] ways [NOUN] during [ADP] their [PRON] first [ADJ] <mask> years [NOUN] . [PUNCT]	five
Diffusion [NOUN] occurs [VERB] between [ADP] the [DET] capillaries [NOUN] of [ADP] the [DET] <mask> blood [NOUN] supplies [NOUN] . [PUNCT]	two
Stable [ADJ] oxygen [NOUN] has [VERB] <mask> protons [NOUN] and [CCONJ] eight [NUM] neutrons [NOUN] . [PUNCT]	eight
Stable [ADJ] oxygen [NOUN] has [VERB] eight [NUM] protons [NOUN] and [CCONJ] <mask> neutrons [NOUN] . [PUNCT]	eight
Dicots [NOUN] are [AUX] plants [NOUN] that [PRON] produce [VERB] seeds [NOUN] containing [VERB] <mask> embryonic [ADJ] leaves [NOUN] . [PUNCT]	two
Females [NOUN] can [AUX] store [VERB] sperm [NOUN] and [CCONJ] produce [VERB] fertilized [VERB] eggs [NOUN] up [ADP] to [PART] <mask> years [NOUN] after [ADP] mating [VERB] . [PUNCT]	four
Primary [ADJ] succession [NOUN] is [AUX] succession [NOUN] in [ADP] an [DET] area [NOUN] where [SCONJ] <mask> previous [ADJ] organisms [NOUN] existed [VERB] . [PUNCT]	no
Platinum [NOUN] is [AUX] electroplated [VERB] from [ADP] <mask> different [ADJ] electrolytes [NOUN] . [PUNCT]	two
Polygenic [ADJ] traits [NOUN] are [AUX] controlled [VERB] by [ADP] <mask> or [CCONJ] more [ADJ] genes [NOUN] . [PUNCT]	two
Most [ADJ] veterinarians [NOUN] recommend [VERB] neutering [VERB] at [ADP] around [ADV] <mask> months [NOUN] of [ADP] age [NOUN] . [PUNCT]	six
Some [DET] scholars [NOUN] question [VERB] the [DET] existence [NOUN] of [ADP] the [DET] first [ADJ] <mask> emperors [NOUN] . [PUNCT]	nine
Utility [NOUN] theory [NOUN] expresses [VERB] the [DET] decision [NOUN] makers [NOUN] ' [PART] preferences [NOUN] on [ADP] a [DET] scale [NOUN] from [ADP] <mask> to [ADP] one [NUM] . [PUNCT]	zero
Females [NOUN] only [ADV] reproduce [VERB] every [DET] second [ADJ] year [NOUN] and [CCONJ] give [VERB] birth [NOUN] to [ADP] an [DET] average [NOUN] of [ADP] <mask> live [ADJ] young [ADJ] . [PUNCT]	six
Articulated [ADJ] skeletons [NOUN] serve [VERB] <mask> functions [NOUN] . [PUNCT]	two
Children [NOUN] spend [VERB] an [DET] average [NOUN] of [ADP] <mask> years [NOUN] in [ADP] a [DET] single [ADJ] parent [NOUN] household [NOUN] . [PUNCT]	five
Fats [NOUN] originate [VERB] from [ADP] <mask> main [ADJ] sources [NOUN] , [PUNCT] animals [NOUN] and [CCONJ] plants [NOUN] . [PUNCT]	two
Natural [ADJ] tantalum [NOUN] contains [VERB] <mask> isotopes [NOUN] . [PUNCT]	two
Some [DET] verbs [NOUN] have [VERB] <mask> stems [VERB] in [ADP] the [DET] subjunctive [NOUN] . [PUNCT]	two
Binary [ADJ] compounds [NOUN] are [AUX] composed [VERB] of [ADP] <mask> elements [NOUN] only [ADV] . [PUNCT]	two
Widowed [VERB] men [NOUN] are [AUX] <mask> times [NOUN] as [ADV] likely [ADJ] to [PART] be [AUX] murdered [VERB] . [PUNCT]	four
Television [NOUN] has [VERB] <mask> dimensions [NOUN] to [PART] work [VERB] with [ADP] , [PUNCT] sight [NOUN] and [CCONJ] sound [NOUN] . [PUNCT]	two
Japan [PROPN] is [AUX] made [VERB] up [ADP] of [ADP] <mask> main [ADJ] islands [NOUN] in [ADP] the [DET] Pacific [PROPN] Ocean [PROPN] . [PUNCT]	four
Most [ADJ] amphibians [NOUN] contain [VERB] <mask> eye [NOUN] lids [NOUN] . [PUNCT]	three
Summer [NOUN] is [AUX] a [DET] time [NOUN] for [ADP] breaking [VERB] the [DET] customs [NOUN] or [CCONJ] habits [NOUN] of [ADP] the [DET] other [ADJ] <mask> seasons [NOUN] of [ADP] the [DET] year [NOUN] . [PUNCT]	three
Antibiotic [ADJ] therapy [NOUN] involves [VERB] <mask> phases [NOUN] . [PUNCT]	two
Abortion [NOUN] ordinarily [ADV] differs [VERB] from [ADP] infanticide [ADV] in [ADP] <mask> respects [NOUN] . [PUNCT]	two
Primitive [ADJ] insects [NOUN] have [VERB] <mask> sets [NOUN] of [ADP] wings [NOUN] . [PUNCT]	two
Unsafe [ADJ] acts [NOUN] cause [VERB] <mask> times [NOUN] as [ADV] many [ADJ] accidents [NOUN] as [ADP] unsafe [ADJ] conditions [NOUN] . [PUNCT]	four
Sheep [NOUN] are [AUX] <mask> times [NOUN] more [ADV] susceptible [ADJ] to [ADP] copper [NOUN] toxicity [NOUN] than [ADP] cattle [NOUN] . [PUNCT]	ten
Some [DET] traits [NOUN] require [VERB] simultaneous [ADJ] mutations [NOUN] in [ADP] <mask> or [CCONJ] more [ADJ] genes [NOUN] . [PUNCT]	two
Pupae [NOUN] are [AUX] present [ADJ] about [ADV] <mask> days [NOUN] before [SCONJ] a [DET] new [ADJ] generation [NOUN] of [ADP] adults [NOUN] begins [VERB] to [PART] emerge [VERB] . [PUNCT]	ten
Springtails [NOUN] have [VERB] only [ADV] <mask> or [CCONJ] five [NUM] segments [NOUN] in [ADP] their [PRON] abdomen [NOUN] , [PUNCT] fewer [ADJ] than [ADP] any [DET] other [ADJ] insect [NOUN] . [PUNCT]	four
Springtails [NOUN] have [VERB] only [ADV] four [NUM] or [CCONJ] <mask> segments [NOUN] in [ADP] their [PRON] abdomen [NOUN] , [PUNCT] fewer [ADJ] than [ADP] any [DET] other [ADJ] insect [NOUN] . [PUNCT]	five
Women [NOUN] begin [VERB] to [PART] have [VERB] heart [NOUN] attacks [NOUN] about [ADP] <mask> years [NOUN] later [ADV] than [ADP] men [NOUN] . [PUNCT]	ten
Japan [PROPN] consumes [VERB] almost [ADV] as [ADV] much [ADJ] paper [NOUN] as [ADP] China [PROPN] , [PUNCT] a [DET] country [NOUN] with [ADP] nearly [ADV] <mask> times [NOUN] as [ADV] many [ADJ] people [NOUN] . [PUNCT]	ten
Seedlings [NOUN] can [AUX] reproduce [VERB] from [ADP] buds [NOUN] after [ADP] <mask> days [NOUN] emergence [NOUN] . [PUNCT]	four
Light [NOUN] can [AUX] go [VERB] around [ADP] the [DET] earth [NOUN] <mask> times [NOUN] in [ADP] one [NUM] second [NOUN] . [PUNCT]	three
Light [NOUN] can [AUX] go [VERB] around [ADP] the [DET] earth [NOUN] three [NUM] times [NOUN] in [ADP] <mask> second [ADJ] . [PUNCT]	one
Guinea [PROPN] is [AUX] divided [VERB] into [ADP] <mask> administrative [ADJ] regions [NOUN] and [CCONJ] subdivided [VERB] into [ADP] thirty [NUM] - [PUNCT] three [NUM] prefectures [NOUN] . [PUNCT]	eight
Most [ADJ] banks [NOUN] offer [VERB] checking [VERB] accounts [NOUN] that [PRON] have [VERB] <mask> limits [NOUN] on [ADP] the [DET] number [NOUN] of [ADP] withdrawals [NOUN] each [DET] month [NOUN] . [PUNCT]	no
Nuclear [ADJ] energy [NOUN] comes [VERB] in [ADP] <mask> forms [NOUN] , [PUNCT] fission [NOUN] and [CCONJ] fusion [NOUN] . [PUNCT]	two
Neonatal [ADJ] deaths [NOUN] refer [VERB] to [ADP] deaths [NOUN] in [ADP] the [DET] first [ADJ] <mask> weeks [NOUN] of [ADP] life [NOUN] . [PUNCT]	four
World [ADJ] population [NOUN] continues [VERB] to [PART] rise [VERB] , [PUNCT] even [ADV] as [SCONJ] a [DET] few [ADJ] countries [NOUN] move [VERB] toward [ADP] <mask> growth [NOUN] . [PUNCT]	zero
Psychoanalysis [NOUN] is [AUX] an [DET] intensive [ADJ] form [NOUN] of [ADP] psychotherapy [NOUN] that [PRON] meets [VERB] <mask> to [ADP] five [NUM] times [NOUN] a [DET] week [NOUN] . [PUNCT]	four
Psychoanalysis [NOUN] is [AUX] an [DET] intensive [ADJ] form [NOUN] of [ADP] psychotherapy [NOUN] that [PRON] meets [VERB] four [NUM] to [PART] <mask> times [NOUN] a [DET] week [NOUN] . [PUNCT]	five
Sirenians [NOUN] are [AUX] solitary [ADJ] , [PUNCT] travel [NOUN] in [ADP] pairs [NOUN] , [PUNCT] or [CCONJ] associate [VERB] in [ADP] groups [NOUN] of [ADP] <mask> to [ADP] about [ADV] six [NUM] individuals [NOUN] . [PUNCT]	three
Sirenians [NOUN] are [AUX] solitary [ADJ] , [PUNCT] travel [NOUN] in [ADP] pairs [NOUN] , [PUNCT] or [CCONJ] associate [VERB] in [ADP] groups [NOUN] of [ADP] three [NUM] to [ADP] about [ADV] <mask> individuals [NOUN] . [PUNCT]	six
Oregano [PROPN] grows [VERB] to [PART] be [AUX] about [ADV] <mask> inches [NOUN] tall [ADJ] , [PUNCT] which [PRON] is [AUX] why [SCONJ] it [PRON] makes [VERB] a [DET] great [ADJ] border [NOUN] in [ADP] gardens [NOUN] . [PUNCT]	eight
Merlin [PROPN] is [AUX] about [ADV] <mask> and [CCONJ] one [NUM] half [NOUN] inches [NOUN] long [ADV] . [PUNCT]	five
Merlin [PROPN] is [AUX] about [ADV] five [NUM] and [CCONJ] <mask> half [NOUN] inches [NOUN] long [ADV] . [PUNCT]	one
Hamstrings [NOUN] are [AUX] a [DET] group [NOUN] of [ADP] <mask> muscles [NOUN] at [ADP] the [DET] back [NOUN] of [ADP] the [DET] thigh [NOUN] that [PRON] attach [VERB] to [ADP] the [DET] hip [NOUN] and [CCONJ] the [DET] knee [NOUN] . [PUNCT]	four
Genes [NOUN] come [VERB] in [ADP] <mask> copies [NOUN] per [ADP] individual [NOUN] . [PUNCT]	two
Ants [NOUN] have [VERB] six [NUM] legs [NOUN] , [PUNCT] and [CCONJ] each [DET] leg [NOUN] has [VERB] <mask> joints [NOUN] . [PUNCT]	three
Moths [NOUN] are [AUX] most [ADV] active [ADJ] during [ADP] the [DET] first [ADJ] <mask> to [ADP] five [NUM] hours [NOUN] of [ADP] darkness [NOUN] . [PUNCT]	three
Moths [NOUN] are [AUX] most [ADV] active [ADJ] during [ADP] the [DET] first [ADJ] three [NUM] to [PART] <mask> hours [NOUN] of [ADP] darkness [NOUN] . [PUNCT]	five
Ungulates [NOUN] are [AUX] hoofed [VERB] mammals [NOUN] from [ADP] <mask> orders [NOUN] , [PUNCT] artiodactyla [NOUN] and [CCONJ] perissodactyla [NOUN] . [PUNCT]	two
Cnidarians [NOUN] are [AUX] essentially [ADV] bags [NOUN] made [VERB] of [ADP] <mask> cell [NOUN] layers [NOUN] . [PUNCT]	two
Lameness [PROPN] can [AUX] range [VERB] from [ADP] the [DET] barely [ADV] perceptible [ADJ] to [ADP] a [DET] horse [NOUN] hobbling [VERB] along [ADP] on [ADP] <mask> legs [NOUN] . [PUNCT]	three
Sea [NOUN] stars [NOUN] have [VERB] <mask> arms [NOUN] , [PUNCT] or [CCONJ] rays [NOUN] , [PUNCT] connected [VERB] to [ADP] a [DET] small [ADJ] round [ADJ] body [NOUN] . [PUNCT]	five
Scientists [NOUN] analyze [VERB] bear [NOUN] hair [NOUN] follicles [NOUN] using [VERB] <mask> markers [NOUN] to [PART] determine [VERB] species [NOUN] , [PUNCT] sex [NOUN] , [PUNCT] and [CCONJ] individuals [NOUN] . [PUNCT]	six
Teenage [ADJ] boys [NOUN] are [AUX] <mask> times [NOUN] more [ADV] likely [ADJ] to [PART] become [VERB] regular [ADJ] drug [NOUN] users [NOUN] than [ADP] girls [NOUN] . [PUNCT]	three
Sierra [PROPN] County [PROPN] has [VERB] <mask> different [ADJ] regions [NOUN] . [PUNCT]	two
Most [ADJ] people [NOUN] breathe [VERB] so [ADV] poorly [ADV] that [SCONJ] they [PRON] average [VERB] between [ADP] <mask> and [CCONJ] thirty [NUM] breaths [NOUN] a [DET] minute [NOUN] . [PUNCT]	ten
Iron [NOUN] deficiency [NOUN] is [AUX] uncommon [ADJ] in [ADP] breastfed [VERB] babies [NOUN] during [ADP] the [DET] first [ADJ] <mask> months [NOUN] of [ADP] life [NOUN] . [PUNCT]	six
Older [ADJ] men [NOUN] commit [VERB] suicide [NOUN] <mask> to [ADP] six [NUM] times [NOUN] the [DET] rate [NOUN] worldwide [ADV] as [SCONJ] do [VERB] women [NOUN] , [PUNCT] but [CCONJ] there [PRON] are [VERB] anomalies [NOUN] . [PUNCT]	four
Older [ADJ] men [NOUN] commit [VERB] suicide [NOUN] four [NUM] to [PART] <mask> times [NOUN] the [DET] rate [NOUN] worldwide [ADV] as [SCONJ] do [VERB] women [NOUN] , [PUNCT] but [CCONJ] there [PRON] are [VERB] anomalies [NOUN] . [PUNCT]	six
Most [ADJ] people [NOUN] buy [VERB] a [DET] new [ADJ] car [NOUN] every [DET] <mask> to [PART] ten [NUM] years [NOUN] depending [VERB] on [ADP] their [PRON] income [NOUN] and [CCONJ] needs [NOUN] . [PUNCT]	three
Most [ADJ] people [NOUN] buy [VERB] a [DET] new [ADJ] car [NOUN] every [DET] three [NUM] to [PART] <mask> years [NOUN] depending [VERB] on [ADP] their [PRON] income [NOUN] and [CCONJ] needs [NOUN] . [PUNCT]	ten
Euglenoids [NOUN] also [ADV] have [VERB] <mask> flagella [NOUN] . [PUNCT]	two
Microscopes [NOUN] have [VERB] <mask> general [ADJ] purposes [NOUN] . [PUNCT]	two
Steroids [NOUN] are [AUX] characterized [VERB] by [ADP] <mask> interlocking [VERB] carbohydrate [NOUN] rings [NOUN] . [PUNCT]	four
Batteries [NOUN] consist [VERB] of [ADP] <mask> electrodes [NOUN] immersed [VERB] in [ADP] an [DET] electrolyte [NOUN] . [PUNCT]	two
Tarantulas [PROPN] molt [NOUN] as [ADV] many [ADJ] as [ADP] <mask> times [NOUN] in [ADP] some [DET] species [NOUN] . [PUNCT]	nine
Kiloliters [NOUN] are [AUX] <mask> orders [NOUN] to [ADP] the [DET] left [NOUN] of [ADP] deciliters [NOUN] . [PUNCT]	four
Psycholinguists [NOUN] consider [VERB] language [NOUN] to [PART] have [VERB] <mask> major [ADJ] components [NOUN] . [PUNCT]	three
Flash [NOUN] floods [NOUN] occur [VERB] within [ADP] <mask> hours [NOUN] of [ADP] the [DET] beginning [NOUN] of [ADP] heavy [ADJ] rainfall [NOUN] . [PUNCT]	six
Dioxins [NOUN] have [VERB] <mask> phenyl [NOUN] rings [NOUN] connected [VERB] by [ADP] two [NUM] oxygen [NOUN] atoms [NOUN] . [PUNCT]	two
Dioxins [NOUN] have [VERB] two [NUM] phenyl [NOUN] rings [NOUN] connected [VERB] by [ADP] <mask> oxygen [NOUN] atoms [NOUN] . [PUNCT]	two
Indoor [ADJ] cats [NOUN] can [AUX] live [VERB] up [ADP] to [PART] <mask> times [NOUN] longer [ADJ] than [ADP] an [DET] outdoor [ADJ] cat [NOUN] . [PUNCT]	seven
Homeostasis [NOUN] is [AUX] <mask> people [NOUN] of [ADP] the [DET] same [ADJ] sex [NOUN] living [VERB] together [ADV] . [PUNCT]	two
Chronic [ADJ] insomnia [NOUN] occurs [VERB] on [ADP] most [ADJ] nights [NOUN] for [ADP] at [ADV] least [ADV] <mask> weeks [NOUN] . [PUNCT]	three
Mitotic [ADJ] activity [NOUN] is [AUX] usually [ADV] minimal [ADJ] and [CCONJ] there [PRON] is [VERB] <mask> necrosis [NOUN] or [CCONJ] vascular [ADJ] invasion [NOUN] . [PUNCT]	no
Many [ADJ] satellites [NOUN] orbit [VERB] each [PRON] of [ADP] the [DET] <mask> giant [ADJ] planets [NOUN] . [PUNCT]	four
Lions [NOUN] reach [VERB] full [ADJ] maturity [NOUN] at [ADP] around [ADV] <mask> years [NOUN] of [ADP] age [NOUN] . [PUNCT]	six
Educational [ADJ] psychology [NOUN] addresses [VERB] the [DET] topic [NOUN] of [ADP] learning [VERB] by [ADP] studying [VERB] <mask> aspects [NOUN] of [ADP] learning [VERB] . [PUNCT]	three
Varicoceles [NOUN] recur [VERB] in [ADP] about [ADV] <mask> to [ADP] fifteen [NUM] percent [NOUN] of [ADP] balloon [NOUN] repairs [NOUN] . [PUNCT]	ten
Turkeys [NOUN] are [AUX] inseminated [VERB] <mask> times [NOUN] over [ADP] the [DET] course [NOUN] of [ADP] several [ADJ] weeks [NOUN] . [PUNCT]	three
Arctiid [PROPN] moths [NOUN] deal [VERB] with [ADP] echolocating [VERB] bats [NOUN] in [ADP] <mask> ways [NOUN] . [PUNCT]	two
Most [ADJ] children [NOUN] have [VERB] a [DET] full [ADJ] set [NOUN] of [ADP] twenty [NUM] primary [ADJ] teeth [NOUN] by [ADP] the [DET] time [NOUN] they [PRON] re [ADP] <mask> years [NOUN] old [ADJ] . [PUNCT]	three
Breastfed [ADJ] babies [NOUN] tend [VERB] to [PART] grow [VERB] faster [ADV] than [ADP] formula [NOUN] - [PUNCT] fed [VERB] babies [NOUN] in [ADP] the [DET] first [ADJ] <mask> months [NOUN] of [ADP] life [NOUN] . [PUNCT]	four
Bacteria [NOUN] vary [VERB] widely [ADV] in [ADP] size [NOUN] and [CCONJ] shape [NOUN] , [PUNCT] but [CCONJ] in [ADP] general [ADJ] are [AUX] at [ADV] least [ADV] <mask> times [NOUN] larger [ADJ] than [ADP] viruses [NOUN] . [PUNCT]	ten
Slugs [NOUN] have [VERB] <mask> noses [NOUN] . [PUNCT]	four
Caterpillars [NOUN] grow [VERB] rapidly [ADV] and [CCONJ] typically [ADV] complete [VERB] their [PRON] larval [NOUN] development [NOUN] in [ADP] <mask> to [ADP] eight [NUM] weeks [NOUN] . [PUNCT]	seven
Caterpillars [NOUN] grow [VERB] rapidly [ADV] and [CCONJ] typically [ADV] complete [VERB] their [PRON] larval [NOUN] development [NOUN] in [ADP] seven [NUM] to [PART] <mask> weeks [NOUN] . [PUNCT]	eight
Alligators [NOUN] are [AUX] about [ADV] <mask> inches [NOUN] long [ADV] when [SCONJ] they [PRON] hatch [VERB] . [PUNCT]	nine
Robot [NOUN] arms [NOUN] are [AUX] of [ADP] <mask> types [NOUN] . [PUNCT]	two
Malaria [PROPN] is [AUX] caused [VERB] by [ADP] <mask> protozoan [PROPN] parasite [NOUN] species [NOUN] in [ADP] the [DET] genus [PROPN] Plasmodium [PROPN] . [PUNCT]	four
Some [DET] infected [ADJ] people [NOUN] have [VERB] mild [ADJ] diarrhea [NOUN] or [CCONJ] <mask> symptoms [NOUN] at [ADV] all [ADV] . [PUNCT]	no
Natural [ADJ] uranium [NOUN] is [AUX] a [DET] mixture [NOUN] of [ADP] <mask> isotopes [NOUN] , [PUNCT] or [CCONJ] atomic [ADJ] strains [NOUN] , [PUNCT] of [ADP] the [DET] element [NOUN] . [PUNCT]	three
Kittens [NOUN] begin [VERB] to [PART] play [VERB] when [SCONJ] they [PRON] are [AUX] about [ADV] <mask> weeks [NOUN] old [ADJ] . [PUNCT]	four
Most [ADJ] transsexuals [NOUN] report [VERB] being [AUX] aware [ADJ] of [ADP] their [PRON] condition [NOUN] from [ADP] the [DET] age [NOUN] of [ADP] <mask> to [ADP] seven [NUM] . [PUNCT]	four
Bull [NOUN] sharks [NOUN] are [AUX] a [DET] ' [PUNCT] requiem [NOUN] ' [PUNCT] species [NOUN] , [PUNCT] reaching [VERB] up [ADP] to [PART] <mask> feet [NOUN] in [ADP] length [NOUN] . [PUNCT]	ten
Today [NOUN] there [PRON] are [VERB] <mask> non [ADJ] - [ADJ] Euclidean [ADJ] geometries [NOUN] of [ADP] particular [ADJ] interest [NOUN] to [ADP] students [NOUN] of [ADP] mathematics [NOUN] . [PUNCT]	three
Spikelets [NOUN] usually [ADV] contain [VERB] <mask> kernels [NOUN] . [PUNCT]	two
Meiosis [NOUN] takes [VERB] place [NOUN] and [CCONJ] <mask> nuclei [NOUN] are [AUX] formed [VERB] . [PUNCT]	four
Many [ADJ] authors [NOUN] believe [VERB] that [SCONJ] minerals [NOUN] have [VERB] <mask> chakra [PROPN] , [PUNCT] while [SCONJ] animals [NOUN] have [VERB] three [NUM] or [CCONJ] four [NUM] . [PUNCT]	one
Many [ADJ] authors [NOUN] believe [VERB] that [SCONJ] minerals [NOUN] have [VERB] one [NUM] chakra [NOUN] , [PUNCT] while [SCONJ] animals [NOUN] have [VERB] <mask> or [CCONJ] four [NUM] . [PUNCT]	three
Perennials [NOUN] are [AUX] plants [NOUN] that [PRON] live [VERB] more [ADJ] than [ADP] <mask> seasons [NOUN] . [PUNCT]	two
